timestamp,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,temperatura
2024-01-02T02:00:00Z,4.691524703,9.712616742,13.20577843,15.1359609,28.82510836,43.02226306,12.763155885
2024-01-02T02:05:00Z,4.444615016,9.874370257,13.34410145,15.18584183,29.10989011,43.33508995,12.7222416
2024-01-02T03:00:00Z,4.531164346,9.461894393,13.26609924,15.18422571,28.63260819,43.59012414,12.771200194999999
2024-01-02T03:05:00Z,4.469014586,9.837843418,13.44366998,15.06488373,29.08117833,43.42898929,12.766260865
2024-01-02T04:00:00Z,4.421510651,9.689157452,13.18611684,15.14146894,28.54679183,43.48573973,12.582171245000001
2024-01-02T05:00:00Z,4.454827008,9.319821526,13.36725158,15.1701942,28.84882524,43.38675017,12.284202754999999
2024-01-02T06:00:00Z,4.447394271,9.516038235,13.03396825,15.24379601,28.60940387,43.31561921,11.890960065
2024-01-02T07:00:00Z,4.360873408,9.369032892,13.28071951,15.12783045,28.7960499,43.41348772,11.953814195
2024-01-02T08:30:00Z,4.534349347,9.412656332,13.34130346,15.17836504,28.7994534,42.9775364,11.858085185
2024-01-02T09:05:00Z,4.524591832,9.580188513,13.28541299,15.16157863,28.94739686,42.91164424,12.327952
2024-01-02T10:10:00Z,4.481962022,9.334413423,13.28936144,15.07389402,28.64211235,43.21219188,14.01142938
2024-01-02T11:10:00Z,4.533686159,9.888839946,13.3849122,15.30594993,28.78740821,43.49268716,15.119660635
2024-01-02T12:05:00Z,4.508312243,9.567633166,13.35885799,15.20422978,28.90789779,43.42597022,15.801293659999999
2024-01-02T13:00:00Z,4.395848327,9.923753277,13.33428501,15.29761503,28.901069,43.24035434,16.08675593
2024-01-02T14:05:00Z,4.529533027,9.750178683,13.33799387,15.27190605,28.89727417,43.27577849,15.989038885
2024-01-02T15:00:00Z,4.550770053,9.24682726,13.34250465,15.31458701,28.82843552,43.20939681,15.739494405
2024-01-02T16:00:00Z,4.615051768,9.946516538,13.32022658,15.15098176,28.80608824,43.2202314,15.549582425
2024-01-02T17:00:00Z,4.503299209,9.711027299,13.1874066,15.25462212,28.97765791,43.01210299,14.642033575
2024-01-02T19:15:00Z,4.454469466,9.564945722,13.36796555,15.24693651,28.65889455,43.00144419,13.63955752
2024-01-02T20:25:00Z,4.461938025,9.596630633,13.33047125,15.24890255,28.86273248,43.01246406,13.412443575000001
2024-01-02T21:00:00Z,4.499535511,9.368604309,13.24997646,15.05134559,29.08527346,43.00241149,13.286422315
2024-01-02T22:10:00Z,4.403596124,9.916527604,13.25437637,15.265805,28.81396969,43.43890756,13.148309770000001
2024-01-02T23:00:00Z,4.465547411,9.461446253,13.18219902,15.12682371,29.10009132,43.43580065,13.053421195
2024-01-03T00:00:00Z,4.492264093,9.234364182,13.10552984,15.20838084,28.75358526,43.47276586,12.86125777
2024-01-03T00:05:00Z,4.497565898,9.91933956,13.27310698,15.1721711,28.88308169,43.57857863,12.866159615
2024-01-03T01:00:00Z,4.568613757,9.911617348,13.29467074,14.89901269,28.77129606,43.25344929,12.915091605
2024-01-03T01:05:00Z,4.546392666,9.429867853,13.15672922,15.19196474,28.90002872,43.49956975,12.923310740000002
2024-01-03T02:00:00Z,4.525412858,9.774273935,13.34179709,15.15087893,28.8478686,43.04189948,13.207187615
2024-01-03T03:00:00Z,4.513676888,9.275130919,13.29659317,15.08453455,29.03769086,43.3178143,13.36757123
2024-01-03T04:00:00Z,4.44488977,9.928303846,13.28747057,15.15867921,28.56088352,43.52999414,13.47110385
2024-01-03T05:00:00Z,4.485214458,9.755479331,13.3279693,15.16465857,28.5615333,43.13771338,13.53838142
2024-01-03T06:00:00Z,4.454990448,9.989873275,13.34300196,15.27839498,28.88531643,43.28665395,13.446950825
2024-01-03T07:00:00Z,4.390428173,9.83772798,13.32400827,15.26354604,28.82415688,43.4067672,13.40566771
2024-01-03T08:20:00Z,4.614882962,9.730410486,13.312475,15.09897011,28.76680894,43.23249521,13.532080754999999
2024-01-03T09:05:00Z,4.182016475,9.752534868,13.36818406,15.17107393,28.65475603,43.25101928,13.771440985
2024-01-03T12:00:00Z,4.605441101,9.890915865,13.33409632,15.104461,28.9470756,43.10192874,15.34917983
2024-01-03T13:00:00Z,4.471307752,9.917527031,13.35591282,15.20919412,28.82578765,43.04066791,15.758953175
2024-01-03T14:05:00Z,4.51292517,9.822376956,13.26322135,15.27281556,29.01285999,43.21829321,16.07071948
2024-01-03T15:25:00Z,4.537051614,9.638356978,13.26892661,15.17172141,29.18294717,43.38194344,16.00901529
2024-01-03T16:00:00Z,4.547746382,9.926992469,13.32533867,15.28618153,28.85950782,43.45202789,15.712519165
2024-01-03T17:00:00Z,4.447924426,9.500009728,13.23931378,15.29154492,28.90445638,43.53937885,15.112387975
2024-01-03T18:15:00Z,4.50156642,9.375595908,13.20529908,15.2538441,28.87321649,42.98249884,14.63531296
2024-01-03T19:15:00Z,4.460055025,10.04808592,13.30415774,15.23948561,28.86375231,43.48777548,14.395982414999999
2024-01-03T20:00:00Z,4.497162222,9.214372908,13.23168349,15.14122639,28.84188522,43.5409903,14.135977715
2024-01-03T21:00:00Z,4.504741649,9.329413818,13.33235834,15.30749449,28.77257505,43.28255178,13.912671334999999
2024-01-03T22:00:00Z,4.500623318,9.142258802,13.32040945,14.99647991,28.85974536,43.40195297,14.106720934999998
2024-01-03T23:00:00Z,4.466825778,9.871046266,13.29049785,15.10960477,28.70820511,42.99383879,14.102550385
2024-01-04T00:00:00Z,4.49815464,9.26164185,13.45600877,15.24972564,28.97032915,43.55323633,14.20150428
2024-01-04T00:05:00Z,4.429307451,9.933839595,13.29373344,15.22684798,28.76623294,43.42860557,14.200157125
2024-01-04T01:00:00Z,4.490022113,9.800156341,13.34736438,15.10148587,28.84728163,43.01479292,14.30359717
2024-01-04T01:05:00Z,4.457121724,9.404487898,13.32824252,15.24569501,28.85663885,43.49967989,14.31384578
2024-01-04T02:00:00Z,4.640751237,9.39391097,13.29170285,14.90967705,29.01867796,42.75654337,14.315975325
2024-01-04T02:05:00Z,4.571595658,9.889584205,13.31462836,15.22220542,29.04768047,43.33756205,14.29486309
2024-01-04T03:00:00Z,4.571012155,9.870698163,13.24501511,15.15619549,28.7767922,42.93165741,14.175970615
2024-01-04T03:05:00Z,4.460499888,9.679873635,13.32305548,15.16326434,28.8245653,43.44274433,14.16772907
2024-01-04T04:00:00Z,4.465954647,9.68491781,13.3949045,15.06028958,29.12731169,43.53059576,14.153675159999999
2024-01-04T05:10:00Z,4.55356517,9.979300951,13.24277069,15.03255588,28.55612801,43.00996176,14.180018189999998
2024-01-04T06:00:00Z,4.596128374,9.8630279,13.30379573,15.25390513,29.04159931,43.16992526,14.27354474
2024-01-04T07:00:00Z,4.468772142,9.318830508,13.37543184,15.25312209,28.88360131,43.15690507,14.163307545
2024-01-04T08:25:00Z,4.457137525,9.293435307,13.32901653,15.15192094,28.8146451,43.46096224,14.197354165
2024-01-04T09:05:00Z,4.561888925,9.970202732,13.32016782,15.17237267,28.73022291,43.27697853,14.484639245
2024-01-04T10:00:00Z,4.544742484,9.928994069,13.33875431,15.1751662,28.66763861,43.37177948,15.554365950000001
2024-01-04T11:00:00Z,4.545404523,9.262753138,13.38093691,15.19976711,28.96724038,43.46289321,15.972962905
2024-01-04T12:05:00Z,4.583407302,10.03538014,13.25666238,15.26107151,28.76742452,43.2212309,17.10158611
2024-01-04T13:00:00Z,4.51227487,9.844942139,13.37251597,15.21991992,29.01315256,43.44588614,17.698008815
2024-01-04T14:00:00Z,4.55600926,9.812345907,13.35618618,15.14369575,28.88678431,43.48945768,17.68956506
2024-01-04T15:00:00Z,4.558215429,9.481247741,13.41018341,15.14330684,28.80031514,43.21027586,17.375572495
2024-01-04T16:00:00Z,4.499685912,9.576741318,13.36213819,15.22480582,28.87255386,43.516554,16.941945484999998
2024-01-04T17:05:00Z,4.506269725,9.644605317,13.24753934,15.19440247,28.90071926,42.80704367,16.040131205
2024-01-04T18:05:00Z,4.48490044,9.890736908,13.30736608,15.16609841,28.8419347,43.50084121,15.58636317
2024-01-04T19:15:00Z,4.484347771,9.300271077,13.29934176,15.22898402,29.01569977,43.27052163,15.33085753
2024-01-04T20:15:00Z,4.490224484,9.335979695,13.31446007,15.23403741,28.72377691,43.36450883,15.078839474999999
2024-01-04T21:00:00Z,4.51997942,9.854038261,13.36115576,15.25385543,29.09389537,43.43979743,14.869433149999999
2024-01-04T22:00:00Z,4.502969553,10.03418377,13.28415984,15.09607795,28.81827271,43.15876633,14.57112979
2024-01-04T23:00:00Z,4.49464887,9.57843779,13.28792004,15.12544917,28.7979938,43.47014957,14.437582710000001
2024-01-05T00:00:00Z,4.471577075,9.995756374,13.3372129,15.17189457,28.71295899,42.92685093,14.322912525
2024-01-05T00:05:00Z,4.514917119,9.804663116,13.28332666,15.30464322,29.12775035,43.24211468,14.310147135000001
2024-01-05T01:00:00Z,4.566725837,9.900187758,13.31098288,15.01791595,28.88430642,43.29489193,14.15894774
2024-01-05T01:05:00Z,4.501371054,9.403432775,13.32495127,15.14923696,28.81283959,43.20542546,14.134677325
2024-01-05T02:00:00Z,4.549256536,9.682709418,13.30003034,15.09454435,28.84407421,43.37442599,13.774537595
2024-01-05T02:05:00Z,4.447360183,10.04728957,13.37418807,15.03600592,28.98076399,43.39638526,13.762502665
2024-01-05T03:00:00Z,4.56445884,9.38001483,13.22421913,15.2410898,28.77884248,43.14130241,13.457055494999999
2024-01-05T03:05:00Z,4.504672108,9.574954967,13.18749532,15.24022081,28.96128172,43.14518499,13.423673525
2024-01-05T04:00:00Z,4.483018412,9.373938358,13.27274299,15.21007379,28.84264441,43.185794,13.10474524
2024-01-05T05:00:00Z,4.555651746,9.88731607,13.29840848,15.18474011,28.50686497,43.25671956,12.937788065
2024-01-05T06:00:00Z,4.455689957,9.449119863,13.30413548,15.08766588,28.82398554,43.35495406,12.80610581
2024-01-05T07:25:00Z,4.529081345,9.644473641,13.30437254,15.13299034,28.84137105,43.19635911,12.718378285
2024-01-05T08:00:00Z,4.510268077,9.737667648,13.26694721,15.22191642,28.80912552,43.32035322,12.772194205
2024-01-05T09:05:00Z,4.549097453,9.562874536,13.34486293,15.08179626,28.69201395,43.4927028,13.182658245
2024-01-05T10:05:00Z,4.507278123,9.786859907,13.35880824,15.17908399,28.74405617,43.2618884,14.20996303
2024-01-05T11:15:00Z,4.546838753,9.223972617,13.32409298,15.16031287,28.9100528,43.41422558,15.48971661
2024-01-05T12:00:00Z,4.529164081,9.795180315,13.26341122,15.0916927,28.92978597,43.32667612,15.84732614
2024-01-05T13:00:00Z,4.476994347,9.807089686,13.29582123,15.34915786,28.77933692,42.99220493,16.3210233
2024-01-05T14:00:00Z,4.036104937,9.267819724,13.38586156,15.01581813,28.71087818,43.3576315,16.602160509999997
2024-01-05T15:40:00Z,4.512630289,9.489884143,13.38508899,15.17549071,29.08817724,43.26865799,16.21475008
2024-01-05T16:00:00Z,4.399449736,9.767819462,13.4102969,15.25630159,29.00234283,43.08668673,16.023957795
2024-01-05T17:00:00Z,4.598995145,9.815970582,13.31575618,15.20550189,28.95983802,43.26122526,15.521899945000001
2024-01-05T18:05:00Z,4.510164591,9.719856203,13.23988523,15.20385671,28.9566377,43.02831879,14.982763485
2024-01-05T19:05:00Z,4.390276,9.93661272,13.25817808,15.19347584,28.7014388,43.52649737,14.64753529
2024-01-05T20:00:00Z,4.564170612,9.535779744,13.26170726,15.00663786,28.74825031,43.45445672,14.4358988
2024-01-05T21:00:00Z,4.47215402,9.683677623,13.33224697,15.21655613,28.77231028,43.14970006,14.198585205
2024-01-05T22:00:00Z,4.539377505,9.436998726,13.2105686,15.21473859,28.81681429,43.18544446,13.954406925
2024-01-05T23:00:00Z,4.538180378,9.952274537,13.37542153,15.10123195,28.86087657,43.55064177,13.749979015000001
2024-01-06T00:00:00Z,4.489424338,9.849190613,13.30472727,15.31026903,28.90314133,43.48068066,13.88406693
2024-01-06T00:05:00Z,4.45395702,9.858399235,13.29941854,15.38318557,28.94427475,43.16694487,13.932937240000001
2024-01-06T01:00:00Z,4.606132543,9.499150585,13.30241294,15.29374985,28.72889148,43.36483035,14.47722001
2024-01-06T01:05:00Z,4.476652198,9.507860985,13.34474109,15.1363653,28.59077781,43.24293111,14.461011285
2024-01-06T02:00:00Z,4.447452854,9.56793897,13.31303627,15.18683871,28.87356925,43.12940089,14.570487284999999
2024-01-06T02:05:00Z,4.457212562,9.432517403,13.29639705,15.25499476,28.7734567,42.95128044,14.621523335
2024-01-06T03:00:00Z,4.511412655,10.04925175,13.24530907,14.93874173,28.97394693,43.24334753,14.64182351
2024-01-06T03:05:00Z,4.506894766,9.891945092,13.17537297,15.14899119,28.69716239,43.23053347,14.6462462
2024-01-06T04:00:00Z,4.450751296,10.04439021,13.37914814,15.17746061,28.92260894,43.53423537,14.67411437
2024-01-06T04:05:00Z,4.27851358,9.893152668,13.19033323,15.11060983,28.99170476,42.99923805,14.67895195
2024-01-06T05:00:00Z,4.500584358,9.627813278,13.18073599,15.04445028,28.6739874,43.51949248,14.517237210000001
2024-01-06T06:00:00Z,4.497945964,9.743678106,13.23816506,15.23739598,28.88061697,43.32522736,14.33724248
2024-01-06T07:00:00Z,4.521111181,9.616211121,13.3113609,15.14059322,28.70054044,43.13901795,14.16044808
2024-01-06T08:25:00Z,4.459298003,9.693166859,13.34287587,15.33756401,28.82761905,43.08265377,13.984939785
2024-01-06T09:00:00Z,4.503689574,9.620017799,13.27363406,15.20906657,28.7896768,42.95780448,14.068878569999999
2024-01-06T10:00:00Z,4.478640478,9.879916766,13.34995836,15.1585722,28.92781378,43.05960069,14.56602985
2024-01-06T11:00:00Z,4.530941992,9.834563927,13.23821857,15.14925707,28.76120236,43.08330914,15.16295035
2024-01-06T12:00:00Z,4.486236177,9.53565068,13.27702999,15.22703467,28.78551446,43.45935248,15.336879925
2024-01-06T13:10:00Z,4.482834751,9.987279547,13.29442724,15.21901645,28.92097051,43.19263942,15.47316653
2024-01-06T14:00:00Z,4.451947689,9.425397206,13.29713161,15.15025311,29.04597942,43.52271574,15.309422940000001
2024-01-06T15:00:00Z,4.492760369,9.636267046,13.23446955,15.2168317,29.04637283,43.25309565,14.83938163
2024-01-06T16:00:00Z,4.451776564,9.341320418,13.32624323,15.19105741,28.73390347,42.90237529,14.56529171
2024-01-06T17:00:00Z,4.531802293,9.282934565,13.32032249,15.18925345,28.90834518,43.46630298,14.123496205
2024-01-06T18:00:00Z,4.464330948,9.686735351,13.25127261,15.15337732,28.97150782,43.23163218,13.906304245
2024-01-06T19:10:00Z,4.45586625,9.720016449,13.27184209,15.1686253,28.82035953,43.40488423,13.6946358
2024-01-06T20:00:00Z,4.490770906,9.927386557,13.28837478,15.21457235,28.95699486,43.56338654,13.49666007
2024-01-06T21:00:00Z,4.487752814,9.682421692,13.1871215,15.30536392,28.89161458,42.98946271,13.388225049999999
2024-01-06T22:00:00Z,4.503427502,9.462821472,13.27534922,15.21018467,28.77212047,43.43513619,13.201416290000001
2024-01-06T23:00:00Z,4.439340536,9.493219702,13.21890908,15.20894276,28.85443882,43.3487258,13.041283544999999
2024-01-07T00:00:00Z,4.469844851,9.505453101,13.27377989,15.1245009,28.70623151,43.1912302,12.895535355
2024-01-07T00:05:00Z,4.528844232,9.960826732,13.27908235,15.10396152,28.89228535,43.50652515,12.874211235
2024-01-07T01:00:00Z,4.490699447,9.732831519,13.29384219,15.32042753,28.76659674,42.99822382,12.804912569999999
2024-01-07T01:05:00Z,4.558900397,9.891113919,13.20752252,15.14680319,28.7688877,43.02387631,12.801693095
2024-01-07T02:00:00Z,4.457310568,9.472115275,13.22865064,15.03151563,28.74587775,43.37310538,12.700878925000001
2024-01-07T02:05:00Z,4.47126906,9.57404403,13.22253657,15.14136633,28.86162596,42.98027245,12.7048361
2024-01-07T03:00:00Z,4.473605263,9.602300449,13.30461822,14.97708125,28.43295471,43.1003386,12.63497797
2024-01-07T03:05:00Z,4.436446338,9.255146816,13.17484548,15.31207977,28.56006647,43.29806452,12.626877235
2024-01-07T04:00:00Z,4.530134558,9.857684722,13.30203998,15.08924052,28.84511312,43.14875341,12.580678395
2024-01-07T04:05:00Z,4.448209082,9.531974594,13.25811233,14.88444229,29.01548998,43.47720705,12.57043404
2024-01-07T05:10:00Z,4.400543682,9.213796283,13.29902445,15.11466555,28.99580258,43.57261526,12.481880555
2024-01-07T06:00:00Z,4.438468859,9.481381184,13.1111988,15.16939861,28.98216465,43.65517424,12.5260172
2024-01-07T07:00:00Z,4.441292623,9.7010039,13.0465414,15.09444629,28.74205205,43.36562738,12.434566660000002
2024-01-07T08:10:00Z,4.549585484,9.736300718,13.20692145,15.15075078,28.865406,43.15265216,12.30268649
2024-01-07T09:00:00Z,4.511761512,9.791720384,13.3303259,15.16563179,28.77105467,43.40769826,12.12303907
2024-01-07T10:00:00Z,4.425222616,9.546718706,13.33331303,15.06967995,28.92554836,43.37197264,12.285531175
2024-01-07T11:05:00Z,4.505050628,9.846935651,13.34069152,15.15498043,28.73468923,42.99147197,12.391082325
2024-01-07T12:00:00Z,4.499169264,9.383089481,13.28220698,15.10913782,28.85060317,43.17271618,12.454223075
2024-01-07T13:00:00Z,4.538571001,9.491161296,13.24972132,15.14005294,28.94234419,43.2357276,12.175890970000001
2024-01-07T14:00:00Z,4.468908152,9.730677675,13.27670825,15.19036712,28.74790905,43.14493938,12.090266345
2024-01-07T15:00:00Z,4.40866815,9.746269918,13.24369238,15.17024326,28.67259316,43.51909154,11.937520070000001
2024-01-07T16:00:00Z,4.493186787,9.292968088,13.25863402,15.14124158,28.86529433,43.28289243,11.774874585
2024-01-07T17:00:00Z,4.55518958,9.492574195,13.27239617,15.27242935,28.95450172,43.33899101,11.561139785
2024-01-07T18:10:00Z,4.450400026,9.426159285,13.29701327,15.22587085,28.71687199,43.36232777,11.303652790000001
2024-01-07T19:00:00Z,4.440330126,9.599477311,13.24373469,14.99775829,28.75857413,43.44627553,11.27203339
2024-01-07T20:15:00Z,4.437925694,9.871670475,13.2230867,15.07234265,28.71943979,43.47553658,11.21848181
2024-01-07T21:00:00Z,4.459797591,9.688384135,13.34365519,15.09527497,28.63991915,43.48551907,11.198704854999999
2024-01-07T22:05:00Z,4.528297789,9.74170303,13.12587992,15.22633754,28.61874854,43.43993578,11.185847065
2024-01-07T23:00:00Z,4.466602404,9.289860344,13.21642866,15.16399059,28.75358716,43.50563587,11.229348125
2024-01-08T00:00:00Z,4.440875661,9.63494073,13.2156738,15.04366405,28.74943513,43.33852153,11.174948035
2024-01-08T00:05:00Z,4.410892542,9.670348883,13.57964104,15.24641982,28.49817032,43.36051624,11.185024330000001
2024-01-08T01:00:00Z,4.460541651,9.250971337,13.35369027,15.21992792,28.96345481,42.8880797,11.177004534999998
2024-01-08T01:05:00Z,4.466770238,9.281368691,13.24703651,15.21706159,28.45752462,43.46860902,11.167500185
2024-01-08T02:00:00Z,4.543370893,9.965823387,13.13697742,15.13306835,28.92415199,43.64234594,11.0832832
2024-01-08T02:05:00Z,4.449226904,9.804923853,13.38999509,15.14974849,28.959644,43.62138654,11.065677035
2024-01-08T03:00:00Z,4.478437371,10.03999511,13.28464133,15.15098665,29.14615282,43.33900284,10.941704390000002
2024-01-08T03:05:00Z,4.414687486,9.507721349,13.3447461,15.25535058,28.73781811,43.49280812,10.94947869
2024-01-08T04:00:00Z,4.420363079,9.853052043,13.3185203,15.17809733,28.78580377,43.30733653,10.931012540000001
2024-01-08T05:00:00Z,4.457120483,9.964156282,13.31997352,15.26522017,29.12648089,43.3056556,10.80632037
2024-01-08T06:00:00Z,4.460409667,9.44028146,13.26556964,15.24904904,28.92027432,43.39331744,10.827522585
2024-01-08T07:05:00Z,4.433717043,9.589890048,13.24684854,15.16496041,28.84943963,43.36014204,10.8543714
2024-01-08T08:35:00Z,4.473636075,9.31908242,13.28374547,15.16668146,28.89428762,43.31761874,10.881857974999999
2024-01-08T10:05:00Z,4.639182898,9.660705731,13.32133298,15.24102759,28.74872658,43.24754246,11.535744699999999
2024-01-08T11:00:00Z,4.531814182,9.609457155,13.27110095,15.14918409,28.78390104,43.4677519,11.80488548
2024-01-08T12:05:00Z,4.403203331,9.351131313,13.28833409,15.20317007,28.6852389,43.48347753,12.650608455
2024-01-08T13:00:00Z,4.559075342,9.443042219,13.31438409,15.1988744,29.02044039,43.37149555,12.732730995
2024-01-08T14:05:00Z,4.559311544,9.838358062,13.25751865,15.17442818,28.93530823,43.22034308,13.055656035
2024-01-08T15:00:00Z,4.436409894,9.298038498,13.2799531,15.19539486,28.73761037,43.21807131,13.091659685
2024-01-08T16:00:00Z,4.514537072,9.772618438,13.30680494,15.14644202,28.86426867,43.44340136,12.42509518
2024-01-08T17:05:00Z,4.460027087,9.746224851,13.17346832,15.11398493,28.89010563,43.30568762,12.037121825
2024-01-08T18:20:00Z,4.537070136,9.781509735,13.24745568,15.28319581,28.79521514,43.5786217,11.741198025
2024-01-08T19:30:00Z,4.486390756,9.426212613,13.17391156,15.04120248,28.71846451,43.26393386,11.596750105
2024-01-08T20:20:00Z,4.477791353,9.771809188,13.36169477,15.11281551,28.71406509,43.44354187,11.433002165000001
2024-01-08T21:00:00Z,4.458269065,9.677891102,13.32809998,15.07191309,28.62806303,43.37020083,11.427527705
2024-01-08T22:05:00Z,4.498904276,9.756703372,13.25011021,15.04047128,28.79138964,43.12768136,11.274945525
2024-01-08T23:00:00Z,4.422292918,9.527664599,13.28500544,15.19147072,28.96369025,43.45855699,11.104436385
2024-01-09T00:00:00Z,4.50016223,9.633617949,13.18620052,15.14283828,28.72031294,43.51588333,10.91850082
2024-01-09T01:00:00Z,4.509927505,9.840826975,13.31495126,15.25535535,29.01636644,43.23625043,10.81782002
2024-01-09T01:05:00Z,4.4729432,9.845133382,13.27894339,14.88231404,28.53740034,43.46980108,10.82882242
2024-01-09T02:00:00Z,4.50971051,9.579512419,13.22398692,15.15958166,28.97170632,43.37301965,10.80915339
2024-01-09T02:05:00Z,4.435370511,9.969843134,13.28163183,15.29157367,28.77643317,43.13057611,10.79823313
2024-01-09T03:00:00Z,4.508916751,9.803675154,13.15379055,15.2269959,28.75600715,43.55244597,10.706253825000001
2024-01-09T03:05:00Z,4.455161158,9.857257237,13.19576164,15.15323838,28.91165675,42.89855342,10.69949696
2024-01-09T04:00:00Z,4.455567842,9.665506,13.25119722,15.19340095,28.83531977,43.30232777,10.54394622
2024-01-09T05:00:00Z,4.479577852,9.679112644,13.33690188,15.26983503,28.58097897,42.88947458,10.53529217
2024-01-09T06:00:00Z,4.461699821,9.637223159,13.32187857,15.17937953,28.71960132,43.21759251,10.43794522
2024-01-09T07:10:00Z,4.482652716,9.82903536,13.30622625,15.27936004,28.68305332,43.40812924,10.304891725000001
2024-01-09T08:00:00Z,4.518668719,9.602944567,13.3026217,15.2152836,28.79413868,43.45045729,10.22006584
2024-01-09T09:05:00Z,4.469095214,9.783565031,13.3478623,15.19023397,28.86037312,43.42138241,11.25325362
2024-01-09T10:00:00Z,4.37817622,9.660700208,13.31271536,15.19906558,28.79358252,43.33436921,12.33044255
2024-01-09T11:05:00Z,4.553212179,9.941111987,13.28964191,15.21999728,28.65294348,43.37343018,13.28218916
2024-01-09T12:00:00Z,4.496020602,9.544248085,13.35210706,15.30881352,28.89119755,43.29684384,13.80493947
2024-01-09T13:00:00Z,4.576996235,9.70721457,13.37712743,15.08639831,29.10108436,43.07279343,14.092081125
2024-01-09T14:05:00Z,4.541103213,9.669149105,13.35187322,15.15844823,29.05147787,43.48355628,14.138290645
2024-01-09T15:20:00Z,4.551330891,9.280664335,13.32369792,15.21365199,28.82013459,43.43951066,13.837125425
2024-01-09T16:05:00Z,4.536870846,9.247651748,13.39002475,15.16331969,28.65610961,43.48771346,13.46935137
2024-01-09T17:00:00Z,4.427456565,9.729315744,13.3240712,15.28141728,28.94169333,43.24607645,12.700836425
